repo_url,commit_hash,model_file_path,serialization_format,,,
stanfordnlp/stanza-tr,616a3438ff65c5afb26e14d4a241e22d457cb260,stanfordnlp/stanza-tr/models/pos/tourism_charlm.pt,torch.save,,,
stanfordnlp/stanza-tr,616a3438ff65c5afb26e14d4a241e22d457cb260,stanfordnlp/stanza-tr/models/pos/tourism_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-tr,66356686bc736255117138ada427a0e2af09f9b8,stanfordnlp/stanza-tr/models/depparse/atis.pt,torch.save,,,
stanfordnlp/stanza-tr,66356686bc736255117138ada427a0e2af09f9b8,stanfordnlp/stanza-tr/models/lemma/atis_charlm.pt,torch.save,,,
stanfordnlp/stanza-tr,66356686bc736255117138ada427a0e2af09f9b8,stanfordnlp/stanza-tr/models/lemma/atis_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-tr,66356686bc736255117138ada427a0e2af09f9b8,stanfordnlp/stanza-tr/models/lemma/boun_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-tr,66356686bc736255117138ada427a0e2af09f9b8,stanfordnlp/stanza-tr/models/lemma/framenet_charlm.pt,torch.save,,,
stanfordnlp/stanza-tr,66356686bc736255117138ada427a0e2af09f9b8,stanfordnlp/stanza-tr/models/lemma/framenet_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-tr,66356686bc736255117138ada427a0e2af09f9b8,stanfordnlp/stanza-tr/models/lemma/imst_charlm.pt,torch.save,,,
stanfordnlp/stanza-tr,66356686bc736255117138ada427a0e2af09f9b8,stanfordnlp/stanza-tr/models/lemma/imst_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-tr,66356686bc736255117138ada427a0e2af09f9b8,stanfordnlp/stanza-tr/models/lemma/kenet_charlm.pt,torch.save,,,
stanfordnlp/stanza-tr,66356686bc736255117138ada427a0e2af09f9b8,stanfordnlp/stanza-tr/models/lemma/kenet_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-tr,66356686bc736255117138ada427a0e2af09f9b8,stanfordnlp/stanza-tr/models/lemma/penn_charlm.pt,torch.save,,,
stanfordnlp/stanza-tr,66356686bc736255117138ada427a0e2af09f9b8,stanfordnlp/stanza-tr/models/lemma/penn_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-tr,66356686bc736255117138ada427a0e2af09f9b8,stanfordnlp/stanza-tr/models/lemma/tourism_charlm.pt,torch.save,,,
stanfordnlp/stanza-tr,66356686bc736255117138ada427a0e2af09f9b8,stanfordnlp/stanza-tr/models/lemma/tourism_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-tr,66356686bc736255117138ada427a0e2af09f9b8,stanfordnlp/stanza-tr/models/mwt/boun.pt,torch.save,,,
stanfordnlp/stanza-tr,66356686bc736255117138ada427a0e2af09f9b8,stanfordnlp/stanza-tr/models/mwt/imst.pt,torch.save,,,
stanfordnlp/stanza-tr,66356686bc736255117138ada427a0e2af09f9b8,stanfordnlp/stanza-tr/models/pos/atis.pt,torch.save,,,
stanfordnlp/stanza-tr,66356686bc736255117138ada427a0e2af09f9b8,stanfordnlp/stanza-tr/models/tokenize/atis.pt,torch.save,,,
stanfordnlp/stanza-tr,66356686bc736255117138ada427a0e2af09f9b8,stanfordnlp/stanza-tr/models/tokenize/boun.pt,torch.save,,,
stanfordnlp/stanza-tr,66356686bc736255117138ada427a0e2af09f9b8,stanfordnlp/stanza-tr/models/tokenize/framenet.pt,torch.save,,,
stanfordnlp/stanza-tr,66356686bc736255117138ada427a0e2af09f9b8,stanfordnlp/stanza-tr/models/tokenize/imst.pt,torch.save,,,
stanfordnlp/stanza-tr,66356686bc736255117138ada427a0e2af09f9b8,stanfordnlp/stanza-tr/models/tokenize/kenet.pt,torch.save,,,
stanfordnlp/stanza-tr,66356686bc736255117138ada427a0e2af09f9b8,stanfordnlp/stanza-tr/models/tokenize/penn.pt,torch.save,,,
stanfordnlp/stanza-tr,66356686bc736255117138ada427a0e2af09f9b8,stanfordnlp/stanza-tr/models/tokenize/tourism.pt,torch.save,,,
stanfordnlp/stanza-tr,6a1cd1beb9705e53f0425a6c22b27aadfd0d3f9e,stanfordnlp/stanza-tr/models/lemma/boun_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-tr,6a1cd1beb9705e53f0425a6c22b27aadfd0d3f9e,stanfordnlp/stanza-tr/models/lemma/framenet_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-tr,6a1cd1beb9705e53f0425a6c22b27aadfd0d3f9e,stanfordnlp/stanza-tr/models/lemma/imst_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-tr,6a1cd1beb9705e53f0425a6c22b27aadfd0d3f9e,stanfordnlp/stanza-tr/models/lemma/kenet_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-tr,6a1cd1beb9705e53f0425a6c22b27aadfd0d3f9e,stanfordnlp/stanza-tr/models/lemma/penn_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-tr,6a1cd1beb9705e53f0425a6c22b27aadfd0d3f9e,stanfordnlp/stanza-tr/models/lemma/tourism_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-tr,453be95dcbac248fd90607471ca18ca1cd5db694,stanfordnlp/stanza-tr/models/pretrain/conll17.pt,torch.save,,,
stanfordnlp/stanza-tr,1f64bde6da4f001853018677e49e0e06ab89d87d,stanfordnlp/stanza-tr/models/depparse/framenet.pt,torch.save,,,
stanfordnlp/stanza-tr,1f64bde6da4f001853018677e49e0e06ab89d87d,stanfordnlp/stanza-tr/models/depparse/imst.pt,torch.save,,,
stanfordnlp/stanza-tr,1f64bde6da4f001853018677e49e0e06ab89d87d,stanfordnlp/stanza-tr/models/depparse/kenet.pt,torch.save,,,
stanfordnlp/stanza-tr,1f64bde6da4f001853018677e49e0e06ab89d87d,stanfordnlp/stanza-tr/models/depparse/penn.pt,torch.save,,,
stanfordnlp/stanza-tr,1f64bde6da4f001853018677e49e0e06ab89d87d,stanfordnlp/stanza-tr/models/depparse/tourism.pt,torch.save,,,
stanfordnlp/stanza-tr,bb3cb7f36796ba4e04bb02bc1cb38a8cf9b60ae6,stanfordnlp/stanza-tr/models/constituency/starlang.pt,torch.save,,,
stanfordnlp/stanza-tr,bb3cb7f36796ba4e04bb02bc1cb38a8cf9b60ae6,stanfordnlp/stanza-tr/models/constituency/starlang_bert.pt,torch.save,,,
stanfordnlp/stanza-tr,837b0c7d60706af9c08424f6ed0f0bed63c3ca94,stanfordnlp/stanza-tr/models/constituency/starlang.pt,torch.save,,,
stanfordnlp/stanza-tr,837b0c7d60706af9c08424f6ed0f0bed63c3ca94,stanfordnlp/stanza-tr/models/constituency/starlang_bert.pt,torch.save,,,
stanfordnlp/stanza-tr,ecd79ab8fcdd1e669002782f55bf039cea77a032,stanfordnlp/stanza-tr/models/pos/framenet.pt,torch.save,,,
stanfordnlp/stanza-tr,ecd79ab8fcdd1e669002782f55bf039cea77a032,stanfordnlp/stanza-tr/models/pos/imst.pt,torch.save,,,
stanfordnlp/stanza-tr,ecd79ab8fcdd1e669002782f55bf039cea77a032,stanfordnlp/stanza-tr/models/pos/kenet.pt,torch.save,,,
stanfordnlp/stanza-tr,ecd79ab8fcdd1e669002782f55bf039cea77a032,stanfordnlp/stanza-tr/models/pos/penn.pt,torch.save,,,
stanfordnlp/stanza-tr,ecd79ab8fcdd1e669002782f55bf039cea77a032,stanfordnlp/stanza-tr/models/pos/tourism.pt,torch.save,,,
stanfordnlp/stanza-tr,b54a9966dcfe0a6c31a9b4a48808015f87b54fcb,stanfordnlp/stanza-tr/models/ner/starlang.pt,torch.save,,,
stanfordnlp/stanza-tr,4c7065b5c9b06a6ed939dab628caa441046b2a2f,stanfordnlp/stanza-tr/models/constituency/starlang.pt,torch.save,,,
stanfordnlp/stanza-tr,4c7065b5c9b06a6ed939dab628caa441046b2a2f,stanfordnlp/stanza-tr/models/constituency/starlang_bert.pt,torch.save,,,
stanfordnlp/stanza-tr,defaab6f34865b4ee1f26826b12004dafc155eb9,stanfordnlp/stanza-tr/models/constituency/starlang.pt,torch.save,,,
stanfordnlp/stanza-tr,defaab6f34865b4ee1f26826b12004dafc155eb9,stanfordnlp/stanza-tr/models/constituency/starlang_bert.pt,torch.save,,,
stanfordnlp/stanza-tr,cb0ae255a21629b4426530d51d35167a0b126c4e,stanfordnlp/stanza-tr/models/backward_charlm/conll17.pt,torch.save,,,
stanfordnlp/stanza-tr,cb0ae255a21629b4426530d51d35167a0b126c4e,stanfordnlp/stanza-tr/models/forward_charlm/conll17.pt,torch.save,,,
stanfordnlp/stanza-tr,cb0ae255a21629b4426530d51d35167a0b126c4e,stanfordnlp/stanza-tr/models/ner/starlang.pt,torch.save,,,
stanfordnlp/stanza-tr,8172601cb2add4f64b1eb492ad6257856b4ed70d,stanfordnlp/stanza-tr/models/depparse/boun.pt,torch.save,,,
stanfordnlp/stanza-tr,8172601cb2add4f64b1eb492ad6257856b4ed70d,stanfordnlp/stanza-tr/models/depparse/framenet.pt,torch.save,,,
stanfordnlp/stanza-tr,8172601cb2add4f64b1eb492ad6257856b4ed70d,stanfordnlp/stanza-tr/models/depparse/imst.pt,torch.save,,,
stanfordnlp/stanza-tr,8172601cb2add4f64b1eb492ad6257856b4ed70d,stanfordnlp/stanza-tr/models/depparse/kenet.pt,torch.save,,,
stanfordnlp/stanza-tr,8172601cb2add4f64b1eb492ad6257856b4ed70d,stanfordnlp/stanza-tr/models/depparse/penn.pt,torch.save,,,
stanfordnlp/stanza-tr,8172601cb2add4f64b1eb492ad6257856b4ed70d,stanfordnlp/stanza-tr/models/depparse/tourism.pt,torch.save,,,
stanfordnlp/stanza-tr,8172601cb2add4f64b1eb492ad6257856b4ed70d,stanfordnlp/stanza-tr/models/lemma/boun.pt,torch.save,,,
stanfordnlp/stanza-tr,8172601cb2add4f64b1eb492ad6257856b4ed70d,stanfordnlp/stanza-tr/models/lemma/framenet.pt,torch.save,,,
stanfordnlp/stanza-tr,8172601cb2add4f64b1eb492ad6257856b4ed70d,stanfordnlp/stanza-tr/models/lemma/imst.pt,torch.save,,,
stanfordnlp/stanza-tr,8172601cb2add4f64b1eb492ad6257856b4ed70d,stanfordnlp/stanza-tr/models/lemma/kenet.pt,torch.save,,,
stanfordnlp/stanza-tr,8172601cb2add4f64b1eb492ad6257856b4ed70d,stanfordnlp/stanza-tr/models/lemma/penn.pt,torch.save,,,
stanfordnlp/stanza-tr,8172601cb2add4f64b1eb492ad6257856b4ed70d,stanfordnlp/stanza-tr/models/lemma/tourism.pt,torch.save,,,
stanfordnlp/stanza-tr,8172601cb2add4f64b1eb492ad6257856b4ed70d,stanfordnlp/stanza-tr/models/mwt/boun.pt,torch.save,,,
stanfordnlp/stanza-tr,8172601cb2add4f64b1eb492ad6257856b4ed70d,stanfordnlp/stanza-tr/models/mwt/imst.pt,torch.save,,,
stanfordnlp/stanza-tr,8172601cb2add4f64b1eb492ad6257856b4ed70d,stanfordnlp/stanza-tr/models/pos/boun.pt,torch.save,,,
stanfordnlp/stanza-tr,8172601cb2add4f64b1eb492ad6257856b4ed70d,stanfordnlp/stanza-tr/models/pos/framenet.pt,torch.save,,,
stanfordnlp/stanza-tr,8172601cb2add4f64b1eb492ad6257856b4ed70d,stanfordnlp/stanza-tr/models/pos/imst.pt,torch.save,,,
stanfordnlp/stanza-tr,8172601cb2add4f64b1eb492ad6257856b4ed70d,stanfordnlp/stanza-tr/models/pos/kenet.pt,torch.save,,,
stanfordnlp/stanza-tr,8172601cb2add4f64b1eb492ad6257856b4ed70d,stanfordnlp/stanza-tr/models/pos/penn.pt,torch.save,,,
stanfordnlp/stanza-tr,8172601cb2add4f64b1eb492ad6257856b4ed70d,stanfordnlp/stanza-tr/models/pos/tourism.pt,torch.save,,,
stanfordnlp/stanza-tr,8172601cb2add4f64b1eb492ad6257856b4ed70d,stanfordnlp/stanza-tr/models/pretrain/boun.pt,torch.save,,,
stanfordnlp/stanza-tr,8172601cb2add4f64b1eb492ad6257856b4ed70d,stanfordnlp/stanza-tr/models/pretrain/framenet.pt,torch.save,,,
stanfordnlp/stanza-tr,8172601cb2add4f64b1eb492ad6257856b4ed70d,stanfordnlp/stanza-tr/models/pretrain/imst.pt,torch.save,,,
stanfordnlp/stanza-tr,8172601cb2add4f64b1eb492ad6257856b4ed70d,stanfordnlp/stanza-tr/models/pretrain/kenet.pt,torch.save,,,
stanfordnlp/stanza-tr,8172601cb2add4f64b1eb492ad6257856b4ed70d,stanfordnlp/stanza-tr/models/pretrain/penn.pt,torch.save,,,
stanfordnlp/stanza-tr,8172601cb2add4f64b1eb492ad6257856b4ed70d,stanfordnlp/stanza-tr/models/pretrain/tourism.pt,torch.save,,,
stanfordnlp/stanza-tr,8172601cb2add4f64b1eb492ad6257856b4ed70d,stanfordnlp/stanza-tr/models/tokenize/boun.pt,torch.save,,,
stanfordnlp/stanza-tr,8172601cb2add4f64b1eb492ad6257856b4ed70d,stanfordnlp/stanza-tr/models/tokenize/framenet.pt,torch.save,,,
stanfordnlp/stanza-tr,8172601cb2add4f64b1eb492ad6257856b4ed70d,stanfordnlp/stanza-tr/models/tokenize/imst.pt,torch.save,,,
stanfordnlp/stanza-tr,8172601cb2add4f64b1eb492ad6257856b4ed70d,stanfordnlp/stanza-tr/models/tokenize/kenet.pt,torch.save,,,
stanfordnlp/stanza-tr,8172601cb2add4f64b1eb492ad6257856b4ed70d,stanfordnlp/stanza-tr/models/tokenize/penn.pt,torch.save,,,
stanfordnlp/stanza-tr,8172601cb2add4f64b1eb492ad6257856b4ed70d,stanfordnlp/stanza-tr/models/tokenize/tourism.pt,torch.save,,,
stanfordnlp/stanza-th,deb4c665f38359cad92d8ac681c9c55e730be500,stanfordnlp/stanza-th/models/pretrain/fasttext157.pt,torch.save,,,
stanfordnlp/stanza-th,9895908feba767dc1c8617b539006e09fddd5131,stanfordnlp/stanza-th/models/backward_charlm/oscar.pt,torch.save,,,
stanfordnlp/stanza-th,9895908feba767dc1c8617b539006e09fddd5131,stanfordnlp/stanza-th/models/forward_charlm/oscar.pt,torch.save,,,
stanfordnlp/stanza-th,9895908feba767dc1c8617b539006e09fddd5131,stanfordnlp/stanza-th/models/ner/lst20.pt,torch.save,,,
stanfordnlp/stanza-th,9895908feba767dc1c8617b539006e09fddd5131,stanfordnlp/stanza-th/models/pretrain/fasttext.pt,torch.save,,,
stanfordnlp/stanza-th,44a8bdb61cb2f5d5f9b123e4015324a262958339,stanfordnlp/stanza-th/models/tokenize/orchid.pt,torch.save,,,
stanfordnlp/stanza-te,fd9c306619131d88b19a21845c22c5ae2ad0bbc4,stanfordnlp/stanza-te/models/pos/mtg_charlm.pt,torch.save,,,
stanfordnlp/stanza-te,fd9c306619131d88b19a21845c22c5ae2ad0bbc4,stanfordnlp/stanza-te/models/pos/mtg_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-te,afa968fe5556e85ffab94fdbb3bd88a573713025,stanfordnlp/stanza-te/models/depparse/mtg_charlm.pt,torch.save,,,
stanfordnlp/stanza-te,afa968fe5556e85ffab94fdbb3bd88a573713025,stanfordnlp/stanza-te/models/depparse/mtg_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-te,71b6f21dcbbcb5f2ed2b9717a63e709ef588a6aa,stanfordnlp/stanza-te/models/pos/mtg_charlm.pt,torch.save,,,
stanfordnlp/stanza-te,71b6f21dcbbcb5f2ed2b9717a63e709ef588a6aa,stanfordnlp/stanza-te/models/pos/mtg_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-te,2dc5cdfaf415ea98ac34feb6e4120f98f1ddccc1,stanfordnlp/stanza-te/models/tokenize/mtg.pt,torch.save,,,
stanfordnlp/stanza-te,1934979a1dd0728b12ace1f055f58ecaf636eaea,stanfordnlp/stanza-te/models/pretrain/fasttextwiki.pt,torch.save,,,
stanfordnlp/stanza-te,21103551d123ea08f545d9faa9f4ef2d7772da63,stanfordnlp/stanza-te/models/depparse/mtg.pt,torch.save,,,
stanfordnlp/stanza-te,cc3e507b8ca60979ad76f50092821d1a5b16545a,stanfordnlp/stanza-te/models/pos/mtg.pt,torch.save,,,
stanfordnlp/stanza-te,62dcd4cb1bbe744507f34b6e69324c5132f188fc,stanfordnlp/stanza-te/models/backward_charlm/oscar2022.pt,torch.save,,,
stanfordnlp/stanza-te,62dcd4cb1bbe744507f34b6e69324c5132f188fc,stanfordnlp/stanza-te/models/forward_charlm/oscar2022.pt,torch.save,,,
stanfordnlp/stanza-te,d804d712da4e479c250e581b9aa3c6cb204ab095,stanfordnlp/stanza-te/models/depparse/mtg.pt,torch.save,,,
stanfordnlp/stanza-te,d804d712da4e479c250e581b9aa3c6cb204ab095,stanfordnlp/stanza-te/models/pos/mtg.pt,torch.save,,,
stanfordnlp/stanza-te,d804d712da4e479c250e581b9aa3c6cb204ab095,stanfordnlp/stanza-te/models/pretrain/mtg.pt,torch.save,,,
stanfordnlp/stanza-te,d804d712da4e479c250e581b9aa3c6cb204ab095,stanfordnlp/stanza-te/models/tokenize/mtg.pt,torch.save,,,
stanfordnlp/stanza-ta,ccb34b1f2a133324987fb461881949492af0e3fe,stanfordnlp/stanza-ta/models/pos/ttb_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-ta,1a6352282b2e28a8aa9a9da7f33f215e71405745,stanfordnlp/stanza-ta/models/depparse/ttb_muril-large-cased.pt,torch.save,,,
stanfordnlp/stanza-ta,1a6352282b2e28a8aa9a9da7f33f215e71405745,stanfordnlp/stanza-ta/models/pos/ttb_muril-large-cased.pt,torch.save,,,
stanfordnlp/stanza-ta,2e49db71d7f47ce1e5d1363284399a6a409168f8,stanfordnlp/stanza-ta/models/depparse/ttb_muril-large-cased.pt,torch.save,,,
stanfordnlp/stanza-ta,f632f3fe317fd3a30b7e885adefdf55c5ddb7b89,stanfordnlp/stanza-ta/models/depparse/ttb_muril-large-cased.pt,torch.save,,,
stanfordnlp/stanza-ta,f632f3fe317fd3a30b7e885adefdf55c5ddb7b89,stanfordnlp/stanza-ta/models/pos/ttb_muril-large-cased.pt,torch.save,,,
stanfordnlp/stanza-ta,40dbb3ae95e914a953a03adc6fa1c5f4f41f0194,stanfordnlp/stanza-ta/models/depparse/ttb_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-ta,5d7ff3662115bef74c414df6ca7defd490e87891,stanfordnlp/stanza-ta/models/pos/ttb_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-ta,e4697879df3b20643ddeecb5fdeca59216eeb32a,stanfordnlp/stanza-ta/models/lemma/ttb_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-ta,e4697879df3b20643ddeecb5fdeca59216eeb32a,stanfordnlp/stanza-ta/models/mwt/ttb.pt,torch.save,,,
stanfordnlp/stanza-ta,e4697879df3b20643ddeecb5fdeca59216eeb32a,stanfordnlp/stanza-ta/models/tokenize/ttb.pt,torch.save,,,
stanfordnlp/stanza-ta,cee8f186ca17090d2ddf811857f2fbefc9ee6cf1,stanfordnlp/stanza-ta/models/lemma/ttb_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-ta,26ec890c351e08f33d9e5a4722281728cbb01251,stanfordnlp/stanza-ta/models/pretrain/fasttextwiki.pt,torch.save,,,
stanfordnlp/stanza-ta,6b3226730c6a4b4a026802f45326b509929c0d82,stanfordnlp/stanza-ta/models/depparse/ttb.pt,torch.save,,,
stanfordnlp/stanza-ta,6b3226730c6a4b4a026802f45326b509929c0d82,stanfordnlp/stanza-ta/models/lemma/ttb.pt,torch.save,,,
stanfordnlp/stanza-ta,6b3226730c6a4b4a026802f45326b509929c0d82,stanfordnlp/stanza-ta/models/mwt/ttb.pt,torch.save,,,
stanfordnlp/stanza-ta,6b3226730c6a4b4a026802f45326b509929c0d82,stanfordnlp/stanza-ta/models/pos/ttb.pt,torch.save,,,
stanfordnlp/stanza-ta,6b3226730c6a4b4a026802f45326b509929c0d82,stanfordnlp/stanza-ta/models/pretrain/ttb.pt,torch.save,,,
stanfordnlp/stanza-ta,6b3226730c6a4b4a026802f45326b509929c0d82,stanfordnlp/stanza-ta/models/tokenize/ttb.pt,torch.save,,,
stanfordnlp/stanza-sv,594019159f62dbf5ec0c57f9b3b507b3408fb61e,stanfordnlp/stanza-sv/models/pos/lines_charlm.pt,torch.save,,,
stanfordnlp/stanza-sv,594019159f62dbf5ec0c57f9b3b507b3408fb61e,stanfordnlp/stanza-sv/models/pos/lines_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-sv,594019159f62dbf5ec0c57f9b3b507b3408fb61e,stanfordnlp/stanza-sv/models/pos/talbanken_charlm.pt,torch.save,,,
stanfordnlp/stanza-sv,594019159f62dbf5ec0c57f9b3b507b3408fb61e,stanfordnlp/stanza-sv/models/pos/talbanken_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-sv,b737f44db7ed4e37b215f629abdd25086e2a8e85,stanfordnlp/stanza-sv/models/depparse/lines_charlm.pt,torch.save,,,
stanfordnlp/stanza-sv,b737f44db7ed4e37b215f629abdd25086e2a8e85,stanfordnlp/stanza-sv/models/depparse/lines_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-sv,b737f44db7ed4e37b215f629abdd25086e2a8e85,stanfordnlp/stanza-sv/models/depparse/talbanken_charlm.pt,torch.save,,,
stanfordnlp/stanza-sv,b737f44db7ed4e37b215f629abdd25086e2a8e85,stanfordnlp/stanza-sv/models/depparse/talbanken_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-sv,9f7758b662cc962132ed7f4e21afe78de0b707b9,stanfordnlp/stanza-sv/models/pos/lines_charlm.pt,torch.save,,,
stanfordnlp/stanza-sv,9f7758b662cc962132ed7f4e21afe78de0b707b9,stanfordnlp/stanza-sv/models/pos/lines_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-sv,9f7758b662cc962132ed7f4e21afe78de0b707b9,stanfordnlp/stanza-sv/models/pos/talbanken_charlm.pt,torch.save,,,
stanfordnlp/stanza-sv,9f7758b662cc962132ed7f4e21afe78de0b707b9,stanfordnlp/stanza-sv/models/pos/talbanken_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-sv,b0cae4b9936b069c533a79be449aa2c3ea45785a,stanfordnlp/stanza-sv/models/lemma/lines_charlm.pt,torch.save,,,
stanfordnlp/stanza-sv,b0cae4b9936b069c533a79be449aa2c3ea45785a,stanfordnlp/stanza-sv/models/lemma/lines_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-sv,b0cae4b9936b069c533a79be449aa2c3ea45785a,stanfordnlp/stanza-sv/models/lemma/talbanken_charlm.pt,torch.save,,,
stanfordnlp/stanza-sv,b0cae4b9936b069c533a79be449aa2c3ea45785a,stanfordnlp/stanza-sv/models/lemma/talbanken_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-sv,b0cae4b9936b069c533a79be449aa2c3ea45785a,stanfordnlp/stanza-sv/models/tokenize/lines.pt,torch.save,,,
stanfordnlp/stanza-sv,b0cae4b9936b069c533a79be449aa2c3ea45785a,stanfordnlp/stanza-sv/models/tokenize/talbanken.pt,torch.save,,,
stanfordnlp/stanza-sv,03d6bec1d54847b1a0e0cf0a203f9ba6bf96152b,stanfordnlp/stanza-sv/models/lemma/lines_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-sv,03d6bec1d54847b1a0e0cf0a203f9ba6bf96152b,stanfordnlp/stanza-sv/models/lemma/talbanken_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-sv,a0d110a11470e660cb33adc7a66e9de633ba6b8e,stanfordnlp/stanza-sv/models/pretrain/conll17.pt,torch.save,,,
stanfordnlp/stanza-sv,1d925eee83b4d107844098e9d6019cacc16d4dc9,stanfordnlp/stanza-sv/models/depparse/lines.pt,torch.save,,,
stanfordnlp/stanza-sv,1d925eee83b4d107844098e9d6019cacc16d4dc9,stanfordnlp/stanza-sv/models/depparse/talbanken.pt,torch.save,,,
stanfordnlp/stanza-sv,5ed5f37acb706591e7a0f615aea894bc4469ee99,stanfordnlp/stanza-sv/models/depparse/talbanken.pt,torch.save,,,
stanfordnlp/stanza-sv,46b1e556d01fb58c9c316b4961b954f567e5f330,stanfordnlp/stanza-sv/models/pos/lines.pt,torch.save,,,
stanfordnlp/stanza-sv,46b1e556d01fb58c9c316b4961b954f567e5f330,stanfordnlp/stanza-sv/models/pos/talbanken.pt,torch.save,,,
stanfordnlp/stanza-sv,3f695b7ac438c4516aa9131fefc91153b8810f4e,stanfordnlp/stanza-sv/models/ner/suc3licensed.pt,torch.save,,,
stanfordnlp/stanza-sv,3f695b7ac438c4516aa9131fefc91153b8810f4e,stanfordnlp/stanza-sv/models/ner/suc3shuffle.pt,torch.save,,,
stanfordnlp/stanza-sv,3a29091afd7b70836721e0621efc7cbdf2e90ee5,stanfordnlp/stanza-sv/models/ner/suc3licensed.pt,torch.save,,,
stanfordnlp/stanza-sv,3a29091afd7b70836721e0621efc7cbdf2e90ee5,stanfordnlp/stanza-sv/models/ner/suc3shuffle.pt,torch.save,,,
stanfordnlp/stanza-sv,ec5d659256523adb78f438c18222929b19cf9427,stanfordnlp/stanza-sv/models/ner/suc3.pt,torch.save,,,
stanfordnlp/stanza-sv,ec5d659256523adb78f438c18222929b19cf9427,stanfordnlp/stanza-sv/models/ner/suc3shuffle.pt,torch.save,,,
stanfordnlp/stanza-sv,b55ba1005120a4fae0a8f0baefe1d6fd03e863f9,stanfordnlp/stanza-sv/models/backward_charlm/conll17.pt,torch.save,,,
stanfordnlp/stanza-sv,b55ba1005120a4fae0a8f0baefe1d6fd03e863f9,stanfordnlp/stanza-sv/models/forward_charlm/conll17.pt,torch.save,,,
stanfordnlp/stanza-sv,b55ba1005120a4fae0a8f0baefe1d6fd03e863f9,stanfordnlp/stanza-sv/models/ner/suc3.pt,torch.save,,,
stanfordnlp/stanza-sv,e60c379f709ec0e426ed45e143203e7f82feab27,stanfordnlp/stanza-sv/models/depparse/lines.pt,torch.save,,,
stanfordnlp/stanza-sv,e60c379f709ec0e426ed45e143203e7f82feab27,stanfordnlp/stanza-sv/models/depparse/talbanken.pt,torch.save,,,
stanfordnlp/stanza-sv,e60c379f709ec0e426ed45e143203e7f82feab27,stanfordnlp/stanza-sv/models/lemma/lines.pt,torch.save,,,
stanfordnlp/stanza-sv,e60c379f709ec0e426ed45e143203e7f82feab27,stanfordnlp/stanza-sv/models/lemma/talbanken.pt,torch.save,,,
stanfordnlp/stanza-sv,e60c379f709ec0e426ed45e143203e7f82feab27,stanfordnlp/stanza-sv/models/pos/lines.pt,torch.save,,,
stanfordnlp/stanza-sv,e60c379f709ec0e426ed45e143203e7f82feab27,stanfordnlp/stanza-sv/models/pos/talbanken.pt,torch.save,,,
stanfordnlp/stanza-sv,e60c379f709ec0e426ed45e143203e7f82feab27,stanfordnlp/stanza-sv/models/pretrain/lines.pt,torch.save,,,
stanfordnlp/stanza-sv,e60c379f709ec0e426ed45e143203e7f82feab27,stanfordnlp/stanza-sv/models/pretrain/talbanken.pt,torch.save,,,
stanfordnlp/stanza-sv,e60c379f709ec0e426ed45e143203e7f82feab27,stanfordnlp/stanza-sv/models/tokenize/lines.pt,torch.save,,,
stanfordnlp/stanza-sv,e60c379f709ec0e426ed45e143203e7f82feab27,stanfordnlp/stanza-sv/models/tokenize/talbanken.pt,torch.save,,,
stanfordnlp/stanza-sr,21237f93373f4b6f574f1f1cfff454855b267eb5,stanfordnlp/stanza-sr/models/pos/set_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-sr,87167506e1845ba35cc993e706a0288ee0204f37,stanfordnlp/stanza-sr/models/depparse/set_nocharlm.pt,torch.save,,,
stanfordnlp/stanza-sr,485d5be528dd2fb0013b1f63b0e1f9b651b6653c,stanfordnlp/stanza-sr/models/pos/set_nocharlm.pt,torch.save,,,
